id,interval_start,interval_end,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
DXQGngge7vU,24.995,27.671,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
DXQGngge7vU,36.329,41.948,-0.33333334,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0
DXQGngge7vU,49.708,52.215,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
DZBpdzrMelA,3.344,16.666,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
DZBpdzrMelA,15.955,24.109,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
DZBpdzrMelA,30.342,41.38,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
DZIFCYOhosQ,2.007,9.023,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
DZIFCYOhosQ,67.298,79.254,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0
DZIFCYOhosQ,79.191,91.017,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
DZIFCYOhosQ,90.635,96.674,-1.3333334,0.0,1.0,0.0,0.0,0.0,0.0
DZIFCYOhosQ,112.546,117.826,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIFCYOhosQ,14.868,20.228,0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
DZIFCYOhosQ,24.296,39.324,-0.33333334,0.0,1.0,0.0,0.0,0.0,0.0
DZIFCYOhosQ,39.172,45.909,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
DZIFCYOhosQ,44.909,51.407,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
DZIFCYOhosQ,54.976,61.693,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
DaXkixKFEvE,21.8517006803,27.39138322,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
DaXkixKFEvE,26.8603174603,31.3523809524,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
DaXkixKFEvE,30.7315192744,37.6680272109,1.0,2.0,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,6.237,19.918,2.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334
DatH-ra0VKY,154.71,164.899,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,164.218,178.169,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0
DatH-ra0VKY,177.169,191.219,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
DatH-ra0VKY,214.993,220.083,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,19.317,33.088,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,32.088,46.209,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,45.807,65.395,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
DatH-ra0VKY,109.403,119.761,1.6666666,0.0,0.0,0.0,0.33333334,0.0,0.0
DatH-ra0VKY,118.761,136.204,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DbAppk7xT0Y,0.0,3.196,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
DbAppk7xT0Y,2.895,9.672,-1.6666666,0.33333334,1.0,0.0,0.0,0.0,0.0
DbAppk7xT0Y,8.761,12.864,-1.6666666,0.0,0.0,0.33333334,0.0,0.0,0.0
DbAppk7xT0Y,27.808,40.442,1.0,1.0,0.6666667,0.0,0.0,0.0,0.0
DbAppk7xT0Y,40.499,42.307,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0
DbAppk7xT0Y,41.946,45.48,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
DbAppk7xT0Y,44.64,49.761,0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.0
DdUJojoFU_c,13.6,30.245,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,139.614,146.68,0.6666667,0.6666667,0.0,1.0,0.0,0.0,0.0
DdUJojoFU_c,156.156,167.683,1.3333334,1.6666666,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,166.683,175.784,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,175.044,181.361,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,180.361,185.193,1.0,2.3333333,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,184.193,189.842,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,29.814,41.449,0.33333334,0.33333334,0.0,1.0,0.0,0.0,0.0
DdUJojoFU_c,40.449,50.09,0.6666667,1.0,0.0,0.33333334,0.0,0.0,0.0
DdUJojoFU_c,61.532,70.753,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,88.141,96.504,1.0,1.0,0.0,0.0,0.0,0.0,0.0
DdUJojoFU_c,96.293,108.896,0.6666667,0.33333334,0.0,1.0,0.33333334,0.0,0.0
DebbnL-_rnI,0.0,5.012,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
DebbnL-_rnI,4.012,10.61,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.33333334
DfTMoqwMHVE,0.0,16.456,0.33333334,0.33333334,0.0,0.6666667,0.0,0.33333334,0.0
DfTMoqwMHVE,15.865,21.445,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
DfTMoqwMHVE,20.704,28.738,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0
DfTMoqwMHVE,27.808,42.966,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
DfTMoqwMHVE,41.966,53.682,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
DfTMoqwMHVE,53.161,61.175,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
DfTMoqwMHVE,64.684,91.037,0.0,0.0,0.6666667,0.6666667,0.0,0.6666667,0.0
DgO5O-oDeX8,13.092,38.346,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
DgO5O-oDeX8,110.889,116.629,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
DgO5O-oDeX8,146.369,155.111,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
DhXBaBOB4E8,16.833,24.638,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
DiOw-w5LDJ0,0.0,11.777,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
DiOw-w5LDJ0,10.867,22.393,1.0,1.0,0.0,0.0,0.0,0.0,0.33333334
DiOw-w5LDJ0,22.111,27.631,0.0,1.0,0.33333334,0.0,0.0,0.0,0.33333334
DiOw-w5LDJ0,26.701,34.246,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
DiOw-w5LDJ0,33.246,56.615,0.6666667,0.6666667,0.0,0.0,0.33333334,0.0,0.0
DiOw-w5LDJ0,55.615,61.384,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,-0.487528344671,1.72970521542,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,1.42811791383,5.85034013605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,49.2793650794,56.0163265306,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,5.43900226757,12.5650793651,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,14.0494331066,18.8907029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,18.429478458,26.9424036281,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,26.8004535147,34.3854875283,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,34.053968254,40.5414965986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DjcZrtcBZi4,40.3696145125,48.1641723356,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
DlX-WyVe-D0,10.667,18.681,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
DlX-WyVe-D0,44.77,50.938,1.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
DlbYiwOnTyk,2.047,9.592,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
DlbYiwOnTyk,9.3,20.298,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
DlbYiwOnTyk,19.946,27.072,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
DlbYiwOnTyk,26.671,33.458,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
Dm8AL84e11w,3.264,9.362,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
Dm8AL84e11w,15.925,24.747,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
Dm8AL84e11w,24.376,30.784,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
DnBHq5I52LM,-0.487528344671,2.67755102041,-1.6666666,0.0,0.33333334,1.3333334,0.0,0.6666667,0.0
DnBHq5I52LM,47.5632653061,56.2557823129,-1.6666666,0.0,0.0,0.6666667,0.33333334,1.0,0.0
DnBHq5I52LM,3.41360544218,8.05532879819,-1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
DnBHq5I52LM,7.05532879819,14.989569161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DnBHq5I52LM,13.989569161,17.7034013605,-0.33333334,2.0,0.0,0.0,0.0,0.6666667,0.0
DnBHq5I52LM,16.7034013605,20.8063492063,-1.3333334,0.6666667,0.0,0.33333334,0.0,0.0,0.0
DnBHq5I52LM,19.8063492063,24.20861678,-0.33333334,0.33333334,0.0,1.0,0.0,0.6666667,0.0
DnBHq5I52LM,25.3637188209,30.7437641723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DnBHq5I52LM,29.9632653061,36.0616780045,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
DnBHq5I52LM,35.0616780045,48.5632653061,-0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
Dnhxm6sHQpc,2.296,10.19,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
Dnhxm6sHQpc,84.669,89.47,0.0,0.33333334,0.33333334,0.33333334,0.0,0.33333334,0.0
Dnhxm6sHQpc,37.656,43.984,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
Dnhxm6sHQpc,43.343,49.681,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
Dnhxm6sHQpc,48.98,58.022,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
DpZGnuj-BA8,0.0,4.823,0.0,0.0,0.33333334,0.6666667,0.0,0.0,0.0
DpZGnuj-BA8,9.869,19.579,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
DpZGnuj-BA8,19.407,32.161,1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
DpZGnuj-BA8,32.088,37.828,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DpZGnuj-BA8,37.526,46.628,0.6666667,2.0,0.33333334,0.0,0.33333334,0.0,0.0
Dq7V30WhOJQ,6.038,14.411,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
Dq7V30WhOJQ,70.192,84.661,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
Drhrzj1yhVs,27.808,36.351,-0.6666667,0.0,1.3333334,0.0,0.0,0.33333334,0.0
Drhrzj1yhVs,36.049,48.463,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Drhrzj1yhVs,64.495,70.154,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
Drhrzj1yhVs,69.583,79.064,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334
DtbT85s3i94,0.0,4.643,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
DtbT85s3i94,3.683,11.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DtbT85s3i94,10.328,18.941,0.6666667,0.33333334,0.0,1.0,0.0,0.0,0.0
DtbT85s3i94,36.079,43.565,1.0,1.0,0.0,0.0,0.0,0.0,0.0
DtbT85s3i94,42.565,48.364,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
DtwbwyfajnI,0.0,3.895,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
DtwbwyfajnI,15.726,22.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DtwbwyfajnI,21.862,28.389,2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
DtwbwyfajnI,27.569,35.373,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
Dws8ZrzF7xQ,2.0179138322,5.66961451247,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Dws8ZrzF7xQ,12.5739229025,19.4183673469,0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.0
Dws8ZrzF7xQ,20.0868480726,23.3693877551,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
Dws8ZrzF7xQ,24.5467120181,27.7095238095,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
Dws8ZrzF7xQ,28.2183673469,34.5240362812,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
Dws8ZrzF7xQ,35.1526077098,39.3530612245,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
DzdPl68gV5o,1.83718820862,7.27709750567,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
DzdPl68gV5o,42.5047619048,48.8725623583,-0.6666667,0.33333334,1.0,0.0,0.0,0.0,0.0
E05bA058vts,29.005,36.171,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,-0.487528344671,3.82494331066,1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,2.9746031746,14.1514739229,0.33333334,2.6666667,0.0,0.0,0.33333334,0.0,1.0
E0g6nae4Ae4,65.7718820862,74.1451247166,1.3333334,0.6666667,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,73.1451247166,75.9909297052,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,75.6195011338,80.8,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0
E0g6nae4Ae4,79.8,84.2222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,83.2621315193,89.1909297052,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,88.5301587302,92.9124716553,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,91.9124716553,108.357369615,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,107.706575964,117.277097506,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,117.165079365,122.674829932,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,122.034013605,125.229024943,1.3333334,1.6666666,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,13.2013605442,16.7655328798,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,124.258956916,129.978231293,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,129.247619048,134.757369615,0.6666667,0.6666667,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,133.757369615,145.792290249,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,144.792290249,154.2430839,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,153.273015873,168.341043084,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,167.470748299,171.5138322,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,170.91292517,184.803628118,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,184.063038549,188.335600907,0.6666667,1.6666666,0.0,0.0,0.33333334,0.0,1.0
E0g6nae4Ae4,187.335600907,190.021768707,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,189.021768707,191.258956916,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,16.2544217687,24.1188208617,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,192.473922902,199.709750567,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,23.4580498866,26.7528344671,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,26.0920634921,33.0385487528,0.0,0.33333334,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,32.4077097506,41.4993197279,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,40.4993197279,50.6684807256,0.6666667,0.6666667,0.0,0.0,0.0,0.0,1.0
E0g6nae4Ae4,49.987755102,56.5351473923,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
E0g6nae4Ae4,55.9342403628,66.7718820862,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
E1r0FrFyNTw,0.0124716553288,5.41020408163,0.0,0.0,0.6666667,0.0,0.0,0.0,1.3333334
E1r0FrFyNTw,8.66281179138,12.2446712018,2.6666667,1.0,0.6666667,0.0,0.0,0.0,0.0
E1r0FrFyNTw,25.0455782313,31.7702947846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7ZLz3tSwNM,6.756,11.448,0.0,0.0,0.33333334,0.0,0.0,0.0,0.6666667
E7ZLz3tSwNM,110.321,124.71,0.0,0.0,0.33333334,0.0,0.0,0.0,0.6666667
E7ZLz3tSwNM,17.522,25.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7ZLz3tSwNM,33.824,47.615,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
E8L1Z71vKG8,6.437,13.473,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
E8L1Z71vKG8,13.151,20.607,0.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
E8L1Z71vKG8,73.554,91.366,-1.0,0.33333334,0.0,0.33333334,0.0,0.6666667,0.0
E8MuzHUhUHk,0.0,8.554,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,8.562,20.497,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,87.602,93.072,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,92.521,97.412,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,96.412,103.758,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,103.636,111.959,2.0,2.3333333,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,20.215,29.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,29.255,35.254,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
E8MuzHUhUHk,42.555,51.068,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
E8MuzHUhUHk,51.365,58.341,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
E8MuzHUhUHk,64.864,72.838,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0.0
EEUGfVTyTQM,0.0,11.208,1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
EEUGfVTyTQM,10.717,22.752,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
EEUGfVTyTQM,22.341,26.583,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
EEUGfVTyTQM,26.132,33.218,1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
EEUGfVTyTQM,73.355,78.106,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
EEUGfVTyTQM,77.585,83.943,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
EEUGfVTyTQM,83.212,92.414,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
EEjCkc82oyk,0.0,5.761,-0.6666667,0.33333334,0.0,1.3333334,0.0,0.33333334,0.0
EEjCkc82oyk,60.025,63.829,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
EEjCkc82oyk,63.198,69.875,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
EEjCkc82oyk,10.238,23.6,-1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
EEjCkc82oyk,25.583,30.794,-0.33333334,0.0,0.0,0.6666667,0.0,0.6666667,0.0
EEjCkc82oyk,33.366,39.025,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
EEjCkc82oyk,38.444,55.158,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
EEjCkc82oyk,54.547,60.496,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00,63.7975056689,64.5757369615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00,24.2573696145,32.8079365079,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00,46.4569160998,59.3975056689,0.6666667,0.6666667,0.0,0.6666667,0.0,0.0,0.0
EGA6iulTr00,60.1557823129,63.7975056689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHbZ2EeVags,3.084,11.976,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
EJT25p7JahU,0.0,29.816,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
EJT25p7JahU,84.02,110.133,0.6666667,0.0,0.0,0.33333334,0.0,0.0,0.0
EJT25p7JahU,110.829,122.136,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
EJT25p7JahU,121.775,127.813,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
EJT25p7JahU,127.372,139.187,-1.3333334,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0
EK2bnbzmJs4,5.748,15.548,1.6666666,1.3333334,0.0,0.0,0.33333334,0.0,0.6666667
EK2bnbzmJs4,15.277,37.488,2.3333333,2.6666667,0.0,0.0,0.0,0.0,0.6666667
ELtbrO8FbuI,24.795,29.008,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
EMS14J0odIE,68.087,76.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMS14J0odIE,123.291,130.088,-0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.33333334
EMS14J0odIE,129.258,140.454,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
EMS14J0odIE,171.851,180.912,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334
EO_5o9Gup6g,0.0,13.114,-1.3333334,0.0,0.33333334,1.0,0.33333334,1.0,0.0
EO_5o9Gup6g,12.663,27.551,-0.33333334,0.33333334,0.0,0.6666667,0.33333334,0.6666667,0.0
EO_5o9Gup6g,104.484,111.55,-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
EO_5o9Gup6g,111.278,115.8,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
EO_5o9Gup6g,115.409,127.873,-1.3333334,0.0,0.0,0.0,0.0,0.0,0.33333334
EO_5o9Gup6g,128.36,140.754,-1.6666666,0.0,0.0,1.3333334,0.0,0.33333334,0.0
EO_5o9Gup6g,144.593,150.013,-1.3333334,0.0,0.33333334,0.6666667,0.0,0.0,0.0
EO_5o9Gup6g,149.801,159.082,-1.0,0.0,0.0,1.0,0.0,0.33333334,0.0
EO_5o9Gup6g,158.461,169.478,-0.6666667,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0
EO_5o9Gup6g,179.334,193.693,-1.0,0.0,0.0,0.6666667,0.0,1.0,0.6666667
EO_5o9Gup6g,27.649,33.847,-1.3333334,0.0,1.0,0.33333334,0.0,0.33333334,0.0
EO_5o9Gup6g,193.452,205.606,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.33333334
EO_5o9Gup6g,207.51,211.433,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
EO_5o9Gup6g,33.266,41.3,-1.6666666,0.0,0.0,1.3333334,0.0,1.0,0.0
EO_5o9Gup6g,41.238,48.743,-1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
EO_5o9Gup6g,66.55,82.466,-2.0,0.0,0.33333334,1.0,0.0,0.6666667,0.0
EO_5o9Gup6g,82.624,90.638,0.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0
EO_5o9Gup6g,90.146,96.993,-1.0,0.0,0.0,0.6666667,0.33333334,0.33333334,0.0
EO_5o9Gup6g,96.791,104.736,-1.3333334,0.0,0.0,0.33333334,0.0,0.33333334,0.0
EO_SN04Xef0,0.0,11.727,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0,11.515,18.112,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0,17.112,23.78,2.0,2.0,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0,23.767,32.22,0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
EO_SN04Xef0,31.739,39.334,2.6666667,2.3333333,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,-0.307936507937,3.34603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,2.87482993197,7.95555555556,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
EOkdFMw0pmk,38.4439909297,44.3428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,44.1410430839,47.8349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,8.28253968254,14.8498866213,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,14.3387755102,19.8585034014,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,21.3428571429,27.4113378685,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,26.620861678,30.6439909297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,29.9433106576,33.7569160998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOkdFMw0pmk,33.3455782313,38.8653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQxkXiWAm08,51.724,59.439,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
EQxkXiWAm08,75.669,80.94,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
ERnYvxojeu0,5.778,12.705,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
ERnYvxojeu0,104.663,111.44,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
ERnYvxojeu0,125.057,132.742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ERnYvxojeu0,12.254,21.126,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
ERnYvxojeu0,20.724,33.488,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
ERnYvxojeu0,33.306,37.758,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.6666667
ET1cU5_A2YM,11.116,19.16,-2.3333333,0.0,1.0,1.3333334,0.0,1.3333334,1.0
ET1cU5_A2YM,57.311,67.68,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0
ET1cU5_A2YM,19.198,24.199,-1.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334
ET1cU5_A2YM,23.199,29.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET1cU5_A2YM,34.054,40.611,-1.3333334,0.33333334,0.6666667,1.3333334,0.0,0.33333334,0.33333334
ET1cU5_A2YM,40.3,48.932,-2.0,0.0,0.0,2.0,0.0,0.0,0.0
EULEL3QhKD0,153.203,163.372,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
EULEL3QhKD0,162.542,169.189,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
EULEL3QhKD0,168.758,173.689,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
